encabezado	informacion
777 	 sp|P57549|LON_BUCAI 	 FunFam 	 1
624 	 sp|P57555|HTPG_BUCAI 	 PANTHER 	 4
624 	 sp|P57555|HTPG_BUCAI 	 PRINTS 	 192
624 	 sp|P57555|HTPG_BUCAI 	 PRINTS 	 122
624 	 sp|P57555|HTPG_BUCAI 	 PRINTS 	 174
624 	 sp|P57555|HTPG_BUCAI 	 PRINTS 	 7
624 	 sp|P57555|HTPG_BUCAI 	 PRINTS 	 77
624 	 sp|P57555|HTPG_BUCAI 	 PRINTS 	 28
624 	 sp|P57555|HTPG_BUCAI 	 PRINTS 	 95
624 	 sp|P57555|HTPG_BUCAI 	 Gene3D 	 491
624 	 sp|P57555|HTPG_BUCAI 	 Gene3D 	 229
624 	 sp|P57555|HTPG_BUCAI 	 SMART 	 29
624 	 sp|P57555|HTPG_BUCAI 	 Pfam 	 31
624 	 sp|P57555|HTPG_BUCAI 	 SUPERFAMILY 	 510
624 	 sp|P57555|HTPG_BUCAI 	 Hamap 	 4
624 	 sp|P57555|HTPG_BUCAI 	 FunFam 	 3
624 	 sp|P57555|HTPG_BUCAI 	 FunFam 	 229
624 	 sp|P57555|HTPG_BUCAI 	 SUPERFAMILY 	 229
624 	 sp|P57555|HTPG_BUCAI 	 PIRSF 	 1
354 	 sp|P57311|MURG_BUCAI 	 CDD 	 5
354 	 sp|P57311|MURG_BUCAI 	 Gene3D 	 7
354 	 sp|P57311|MURG_BUCAI 	 Hamap 	 6
354 	 sp|P57311|MURG_BUCAI 	 PANTHER 	 3
354 	 sp|P57311|MURG_BUCAI 	 NCBIfam 	 4
354 	 sp|P57311|MURG_BUCAI 	 Pfam 	 183
354 	 sp|P57311|MURG_BUCAI 	 Gene3D 	 160
354 	 sp|P57311|MURG_BUCAI 	 Pfam 	 6
354 	 sp|P57311|MURG_BUCAI 	 SUPERFAMILY 	 4
601 	 sp|P57453|DEAD_BUCAI 	 ProSiteProfiles 	 6
601 	 sp|P57453|DEAD_BUCAI 	 CDD 	 477
601 	 sp|P57453|DEAD_BUCAI 	 FunFam 	 477
601 	 sp|P57453|DEAD_BUCAI 	 PANTHER 	 6
601 	 sp|P57453|DEAD_BUCAI 	 SUPERFAMILY 	 75
601 	 sp|P57453|DEAD_BUCAI 	 Hamap 	 1
601 	 sp|P57453|DEAD_BUCAI 	 Gene3D 	 2
601 	 sp|P57453|DEAD_BUCAI 	 SMART 	 258
601 	 sp|P57453|DEAD_BUCAI 	 MobiDBLite 	 552
601 	 sp|P57453|DEAD_BUCAI 	 Pfam 	 478
601 	 sp|P57453|DEAD_BUCAI 	 MobiDBLite 	 576
601 	 sp|P57453|DEAD_BUCAI 	 SMART 	 25
601 	 sp|P57453|DEAD_BUCAI 	 FunFam 	 6
601 	 sp|P57453|DEAD_BUCAI 	 ProSiteProfiles 	 37
601 	 sp|P57453|DEAD_BUCAI 	 FunFam 	 215
601 	 sp|P57453|DEAD_BUCAI 	 ProSitePatterns 	 154
601 	 sp|P57453|DEAD_BUCAI 	 MobiDBLite 	 552
601 	 sp|P57453|DEAD_BUCAI 	 CDD 	 17
601 	 sp|P57453|DEAD_BUCAI 	 ProSiteProfiles 	 231
601 	 sp|P57453|DEAD_BUCAI 	 Gene3D 	 478
601 	 sp|P57453|DEAD_BUCAI 	 Pfam 	 30
601 	 sp|P57453|DEAD_BUCAI 	 CDD 	 220
601 	 sp|P57453|DEAD_BUCAI 	 Gene3D 	 216
601 	 sp|P57453|DEAD_BUCAI 	 Pfam 	 231
382 	 sp|P57440|PORL_BUCAI 	 CDD 	 32
382 	 sp|P57440|PORL_BUCAI 	 PRINTS 	 105
382 	 sp|P57440|PORL_BUCAI 	 PRINTS 	 334
382 	 sp|P57440|PORL_BUCAI 	 PRINTS 	 163
382 	 sp|P57440|PORL_BUCAI 	 PRINTS 	 59
382 	 sp|P57440|PORL_BUCAI 	 PRINTS 	 239
382 	 sp|P57440|PORL_BUCAI 	 PRINTS 	 58
382 	 sp|P57440|PORL_BUCAI 	 PRINTS 	 24
382 	 sp|P57440|PORL_BUCAI 	 PRINTS 	 161
382 	 sp|P57440|PORL_BUCAI 	 PRINTS 	 284
382 	 sp|P57440|PORL_BUCAI 	 PRINTS 	 245
382 	 sp|P57440|PORL_BUCAI 	 PRINTS 	 105
382 	 sp|P57440|PORL_BUCAI 	 PANTHER 	 3
382 	 sp|P57440|PORL_BUCAI 	 Pfam 	 29
382 	 sp|P57440|PORL_BUCAI 	 Gene3D 	 25
382 	 sp|P57440|PORL_BUCAI 	 SUPERFAMILY 	 25
320 	 sp|P57612|GSHB_BUCAI 	 SUPERFAMILY 	 7
320 	 sp|P57612|GSHB_BUCAI 	 Gene3D 	 12
320 	 sp|P57612|GSHB_BUCAI 	 NCBIfam 	 7
320 	 sp|P57612|GSHB_BUCAI 	 ProSiteProfiles 	 130
320 	 sp|P57612|GSHB_BUCAI 	 Pfam 	 129
320 	 sp|P57612|GSHB_BUCAI 	 Hamap 	 1
320 	 sp|P57612|GSHB_BUCAI 	 PANTHER 	 8
320 	 sp|P57612|GSHB_BUCAI 	 SUPERFAMILY 	 128
320 	 sp|P57612|GSHB_BUCAI 	 Pfam 	 7
320 	 sp|P57612|GSHB_BUCAI 	 FunFam 	 12
320 	 sp|P57612|GSHB_BUCAI 	 Gene3D 	 142
320 	 sp|P57612|GSHB_BUCAI 	 FunFam 	 142
320 	 sp|P57612|GSHB_BUCAI 	 Gene3D 	 120
235 	 sp|P57181|FLIK_BUCAI 	 PRINTS 	 102
235 	 sp|P57181|FLIK_BUCAI 	 PRINTS 	 127
235 	 sp|P57181|FLIK_BUCAI 	 PRINTS 	 145
235 	 sp|P57181|FLIK_BUCAI 	 PRINTS 	 160
235 	 sp|P57181|FLIK_BUCAI 	 Pfam 	 115
235 	 sp|P57181|FLIK_BUCAI 	 CDD 	 105
235 	 sp|P57181|FLIK_BUCAI 	 PANTHER 	 102
235 	 sp|P57181|FLIK_BUCAI 	 Coils 	 181
235 	 sp|P57181|FLIK_BUCAI 	 Gene3D 	 95
649 	 sp|P57354|RNB_BUCAI 	 Gene3D 	 1
649 	 sp|P57354|RNB_BUCAI 	 NCBIfam 	 6
649 	 sp|P57354|RNB_BUCAI 	 SUPERFAMILY 	 561
649 	 sp|P57354|RNB_BUCAI 	 NCBIfam 	 1
649 	 sp|P57354|RNB_BUCAI 	 Pfam 	 24
649 	 sp|P57354|RNB_BUCAI 	 SMART 	 190
649 	 sp|P57354|RNB_BUCAI 	 SUPERFAMILY 	 9
649 	 sp|P57354|RNB_BUCAI 	 SUPERFAMILY 	 83
649 	 sp|P57354|RNB_BUCAI 	 Pfam 	 190
649 	 sp|P57354|RNB_BUCAI 	 PANTHER 	 19
649 	 sp|P57354|RNB_BUCAI 	 SMART 	 23
649 	 sp|P57354|RNB_BUCAI 	 Gene3D 	 560
649 	 sp|P57354|RNB_BUCAI 	 Gene3D 	 83
649 	 sp|P57354|RNB_BUCAI 	 SUPERFAMILY 	 180
649 	 sp|P57354|RNB_BUCAI 	 Hamap 	 1
649 	 sp|P57354|RNB_BUCAI 	 ProSitePatterns 	 485
319 	 sp|P57247|ISPH_BUCAI 	 Hamap 	 1
319 	 sp|P57247|ISPH_BUCAI 	 Gene3D 	 5
319 	 sp|P57247|ISPH_BUCAI 	 NCBIfam 	 2
319 	 sp|P57247|ISPH_BUCAI 	 Gene3D 	 97
319 	 sp|P57247|ISPH_BUCAI 	 Gene3D 	 12
319 	 sp|P57247|ISPH_BUCAI 	 CDD 	 3
319 	 sp|P57247|ISPH_BUCAI 	 PANTHER 	 1
319 	 sp|P57247|ISPH_BUCAI 	 Pfam 	 3
196 	 sp|P57204|HIS5_BUCAI 	 PANTHER 	 3
196 	 sp|P57204|HIS5_BUCAI 	 CDD 	 3
196 	 sp|P57204|HIS5_BUCAI 	 ProSiteProfiles 	 2
196 	 sp|P57204|HIS5_BUCAI 	 PIRSF 	 1
196 	 sp|P57204|HIS5_BUCAI 	 Hamap 	 2
196 	 sp|P57204|HIS5_BUCAI 	 Pfam 	 5
196 	 sp|P57204|HIS5_BUCAI 	 NCBIfam 	 3
196 	 sp|P57204|HIS5_BUCAI 	 SUPERFAMILY 	 2
196 	 sp|P57204|HIS5_BUCAI 	 Gene3D 	 2
196 	 sp|P57204|HIS5_BUCAI 	 FunFam 	 1
690 	 sp|P57235|SYGB_BUCAI 	 Hamap 	 3
690 	 sp|P57235|SYGB_BUCAI 	 PRINTS 	 50
690 	 sp|P57235|SYGB_BUCAI 	 PRINTS 	 7
690 	 sp|P57235|SYGB_BUCAI 	 PRINTS 	 394
690 	 sp|P57235|SYGB_BUCAI 	 PRINTS 	 246
690 	 sp|P57235|SYGB_BUCAI 	 PRINTS 	 318
690 	 sp|P57235|SYGB_BUCAI 	 SUPERFAMILY 	 349
690 	 sp|P57235|SYGB_BUCAI 	 ProSiteProfiles 	 363
690 	 sp|P57235|SYGB_BUCAI 	 NCBIfam 	 6
690 	 sp|P57235|SYGB_BUCAI 	 Pfam 	 6
690 	 sp|P57235|SYGB_BUCAI 	 PANTHER 	 3
690 	 sp|P57235|SYGB_BUCAI 	 Pfam 	 583
99 	 sp|P57427|FLGJ_BUCAI 	 PRINTS 	 6
99 	 sp|P57427|FLGJ_BUCAI 	 PRINTS 	 53
99 	 sp|P57427|FLGJ_BUCAI 	 PRINTS 	 28
99 	 sp|P57427|FLGJ_BUCAI 	 Pfam 	 50
207 	 sp|P57534|RIBD2_BUCAI 	 NCBIfam 	 2
207 	 sp|P57534|RIBD2_BUCAI 	 Gene3D 	 1
207 	 sp|P57534|RIBD2_BUCAI 	 Pfam 	 2
207 	 sp|P57534|RIBD2_BUCAI 	 PANTHER 	 3
207 	 sp|P57534|RIBD2_BUCAI 	 NCBIfam 	 2
207 	 sp|P57534|RIBD2_BUCAI 	 SUPERFAMILY 	 2
176 	 sp|P57115|HSLV_BUCAI 	 PANTHER 	 2
176 	 sp|P57115|HSLV_BUCAI 	 PIRSF 	 1
176 	 sp|P57115|HSLV_BUCAI 	 Pfam 	 2
176 	 sp|P57115|HSLV_BUCAI 	 NCBIfam 	 2
176 	 sp|P57115|HSLV_BUCAI 	 ProSiteProfiles 	 1
176 	 sp|P57115|HSLV_BUCAI 	 Gene3D 	 1
176 	 sp|P57115|HSLV_BUCAI 	 SUPERFAMILY 	 1
176 	 sp|P57115|HSLV_BUCAI 	 Hamap 	 1
176 	 sp|P57115|HSLV_BUCAI 	 FunFam 	 1
176 	 sp|P57115|HSLV_BUCAI 	 CDD 	 2
265 	 sp|P57624|CYSQ_BUCAI 	 Hamap 	 17
265 	 sp|P57624|CYSQ_BUCAI 	 NCBIfam 	 17
265 	 sp|P57624|CYSQ_BUCAI 	 ProSitePatterns 	 221
265 	 sp|P57624|CYSQ_BUCAI 	 Gene3D 	 164
265 	 sp|P57624|CYSQ_BUCAI 	 Pfam 	 17
265 	 sp|P57624|CYSQ_BUCAI 	 PANTHER 	 14
265 	 sp|P57624|CYSQ_BUCAI 	 CDD 	 17
265 	 sp|P57624|CYSQ_BUCAI 	 Gene3D 	 12
265 	 sp|P57624|CYSQ_BUCAI 	 PRINTS 	 218
265 	 sp|P57624|CYSQ_BUCAI 	 PRINTS 	 51
265 	 sp|P57624|CYSQ_BUCAI 	 PRINTS 	 96
265 	 sp|P57624|CYSQ_BUCAI 	 SUPERFAMILY 	 14
265 	 sp|P57624|CYSQ_BUCAI 	 ProSitePatterns 	 96
384 	 sp|P57308|FTSZ_BUCAI 	 ProSitePatterns 	 43
384 	 sp|P57308|FTSZ_BUCAI 	 PANTHER 	 6
384 	 sp|P57308|FTSZ_BUCAI 	 SMART 	 12
384 	 sp|P57308|FTSZ_BUCAI 	 Hamap 	 8
384 	 sp|P57308|FTSZ_BUCAI 	 Pfam 	 221
384 	 sp|P57308|FTSZ_BUCAI 	 SUPERFAMILY 	 203
384 	 sp|P57308|FTSZ_BUCAI 	 CDD 	 23
384 	 sp|P57308|FTSZ_BUCAI 	 Gene3D 	 224
384 	 sp|P57308|FTSZ_BUCAI 	 PRINTS 	 188
384 	 sp|P57308|FTSZ_BUCAI 	 PRINTS 	 125
384 	 sp|P57308|FTSZ_BUCAI 	 PRINTS 	 97
384 	 sp|P57308|FTSZ_BUCAI 	 PRINTS 	 211
384 	 sp|P57308|FTSZ_BUCAI 	 FunFam 	 224
384 	 sp|P57308|FTSZ_BUCAI 	 SMART 	 206
384 	 sp|P57308|FTSZ_BUCAI 	 Gene3D 	 4
384 	 sp|P57308|FTSZ_BUCAI 	 FunFam 	 10
384 	 sp|P57308|FTSZ_BUCAI 	 ProSitePatterns 	 96
384 	 sp|P57308|FTSZ_BUCAI 	 SUPERFAMILY 	 13
384 	 sp|P57308|FTSZ_BUCAI 	 Pfam 	 13
384 	 sp|P57308|FTSZ_BUCAI 	 NCBIfam 	 6
417 	 sp|P57376|GLYA_BUCAI 	 Pfam 	 9
417 	 sp|P57376|GLYA_BUCAI 	 PANTHER 	 8
417 	 sp|P57376|GLYA_BUCAI 	 Gene3D 	 10
417 	 sp|P57376|GLYA_BUCAI 	 Gene3D 	 37
417 	 sp|P57376|GLYA_BUCAI 	 Hamap 	 7
417 	 sp|P57376|GLYA_BUCAI 	 ProSitePatterns 	 221
417 	 sp|P57376|GLYA_BUCAI 	 PIRSF 	 1
417 	 sp|P57376|GLYA_BUCAI 	 CDD 	 10
417 	 sp|P57376|GLYA_BUCAI 	 SUPERFAMILY 	 7
417 	 sp|P57376|GLYA_BUCAI 	 FunFam 	 37
417 	 sp|P57376|GLYA_BUCAI 	 FunFam 	 271
205 	 sp|P57542|CYOC_BUCAI 	 ProSiteProfiles 	 1
205 	 sp|P57542|CYOC_BUCAI 	 Pfam 	 17
205 	 sp|P57542|CYOC_BUCAI 	 Gene3D 	 21
205 	 sp|P57542|CYOC_BUCAI 	 SUPERFAMILY 	 17
205 	 sp|P57542|CYOC_BUCAI 	 FunFam 	 21
205 	 sp|P57542|CYOC_BUCAI 	 PANTHER 	 12
205 	 sp|P57542|CYOC_BUCAI 	 NCBIfam 	 26
228 	 sp|P57603|RPE_BUCAI 	 NCBIfam 	 6
228 	 sp|P57603|RPE_BUCAI 	 ProSitePatterns 	 136
228 	 sp|P57603|RPE_BUCAI 	 PIRSF 	 1
228 	 sp|P57603|RPE_BUCAI 	 SUPERFAMILY 	 1
228 	 sp|P57603|RPE_BUCAI 	 ProSitePatterns 	 33
228 	 sp|P57603|RPE_BUCAI 	 Gene3D 	 1
228 	 sp|P57603|RPE_BUCAI 	 CDD 	 6
228 	 sp|P57603|RPE_BUCAI 	 PANTHER 	 2
228 	 sp|P57603|RPE_BUCAI 	 FunFam 	 1
228 	 sp|P57603|RPE_BUCAI 	 Hamap 	 3
228 	 sp|P57603|RPE_BUCAI 	 Pfam 	 6
390 	 sp|P57525|PGK_BUCAI 	 PRINTS 	 164
390 	 sp|P57525|PGK_BUCAI 	 PRINTS 	 303
390 	 sp|P57525|PGK_BUCAI 	 PRINTS 	 359
390 	 sp|P57525|PGK_BUCAI 	 PRINTS 	 336
390 	 sp|P57525|PGK_BUCAI 	 PRINTS 	 187
390 	 sp|P57525|PGK_BUCAI 	 PRINTS 	 10
390 	 sp|P57525|PGK_BUCAI 	 PRINTS 	 133
390 	 sp|P57525|PGK_BUCAI 	 PRINTS 	 105
390 	 sp|P57525|PGK_BUCAI 	 PRINTS 	 31
390 	 sp|P57525|PGK_BUCAI 	 FunFam 	 177
390 	 sp|P57525|PGK_BUCAI 	 FunFam 	 7
390 	 sp|P57525|PGK_BUCAI 	 Gene3D 	 166
390 	 sp|P57525|PGK_BUCAI 	 PANTHER 	 2
390 	 sp|P57525|PGK_BUCAI 	 Hamap 	 8
390 	 sp|P57525|PGK_BUCAI 	 PIRSF 	 1
390 	 sp|P57525|PGK_BUCAI 	 SUPERFAMILY 	 4
390 	 sp|P57525|PGK_BUCAI 	 Pfam 	 7
390 	 sp|P57525|PGK_BUCAI 	 Gene3D 	 9
456 	 sp|P57351|PUR8_BUCAI 	 PRINTS 	 117
456 	 sp|P57351|PUR8_BUCAI 	 PRINTS 	 163
456 	 sp|P57351|PUR8_BUCAI 	 PRINTS 	 294
456 	 sp|P57351|PUR8_BUCAI 	 PRINTS 	 251
456 	 sp|P57351|PUR8_BUCAI 	 CDD 	 23
456 	 sp|P57351|PUR8_BUCAI 	 FunFam 	 118
456 	 sp|P57351|PUR8_BUCAI 	 NCBIfam 	 12
456 	 sp|P57351|PUR8_BUCAI 	 ProSitePatterns 	 294
456 	 sp|P57351|PUR8_BUCAI 	 Gene3D 	 382
456 	 sp|P57351|PUR8_BUCAI 	 Pfam 	 18
456 	 sp|P57351|PUR8_BUCAI 	 Gene3D 	 1
456 	 sp|P57351|PUR8_BUCAI 	 SUPERFAMILY 	 10
456 	 sp|P57351|PUR8_BUCAI 	 Gene3D 	 118
456 	 sp|P57351|PUR8_BUCAI 	 PANTHER 	 1
456 	 sp|P57351|PUR8_BUCAI 	 Pfam 	 331
98 	 sp|P57480|FIS_BUCAI 	 PIRSF 	 1
98 	 sp|P57480|FIS_BUCAI 	 FunFam 	 1
98 	 sp|P57480|FIS_BUCAI 	 PRINTS 	 61
98 	 sp|P57480|FIS_BUCAI 	 PRINTS 	 78
98 	 sp|P57480|FIS_BUCAI 	 Hamap 	 1
98 	 sp|P57480|FIS_BUCAI 	 PRINTS 	 57
98 	 sp|P57480|FIS_BUCAI 	 PRINTS 	 26
98 	 sp|P57480|FIS_BUCAI 	 PRINTS 	 9
98 	 sp|P57480|FIS_BUCAI 	 PRINTS 	 42
98 	 sp|P57480|FIS_BUCAI 	 Pfam 	 55
98 	 sp|P57480|FIS_BUCAI 	 PANTHER 	 1
98 	 sp|P57480|FIS_BUCAI 	 Gene3D 	 1
98 	 sp|P57480|FIS_BUCAI 	 SUPERFAMILY 	 4
376 	 sp|P57275|RIR2_BUCAI 	 Pfam 	 32
376 	 sp|P57275|RIR2_BUCAI 	 FunFam 	 2
376 	 sp|P57275|RIR2_BUCAI 	 SUPERFAMILY 	 3
376 	 sp|P57275|RIR2_BUCAI 	 CDD 	 29
376 	 sp|P57275|RIR2_BUCAI 	 PANTHER 	 25
376 	 sp|P57275|RIR2_BUCAI 	 Gene3D 	 2
376 	 sp|P57275|RIR2_BUCAI 	 ProSitePatterns 	 115
65 	 sp|P57583|RL29_BUCAI 	 CDD 	 6
65 	 sp|P57583|RL29_BUCAI 	 Gene3D 	 19
65 	 sp|P57583|RL29_BUCAI 	 PANTHER 	 2
65 	 sp|P57583|RL29_BUCAI 	 SUPERFAMILY 	 5
65 	 sp|P57583|RL29_BUCAI 	 Pfam 	 6
65 	 sp|P57583|RL29_BUCAI 	 Coils 	 44
65 	 sp|P57583|RL29_BUCAI 	 Hamap 	 1
65 	 sp|P57583|RL29_BUCAI 	 ProSitePatterns 	 40
65 	 sp|P57583|RL29_BUCAI 	 NCBIfam 	 6
760 	 sp|P57296|PBPB_BUCAI 	 Gene3D 	 52
760 	 sp|P57296|PBPB_BUCAI 	 FunFam 	 142
760 	 sp|P57296|PBPB_BUCAI 	 SUPERFAMILY 	 140
760 	 sp|P57296|PBPB_BUCAI 	 PANTHER 	 129
760 	 sp|P57296|PBPB_BUCAI 	 Gene3D 	 44
760 	 sp|P57296|PBPB_BUCAI 	 NCBIfam 	 9
760 	 sp|P57296|PBPB_BUCAI 	 Gene3D 	 142
760 	 sp|P57296|PBPB_BUCAI 	 Pfam 	 145
760 	 sp|P57296|PBPB_BUCAI 	 SUPERFAMILY 	 303
760 	 sp|P57296|PBPB_BUCAI 	 PIRSF 	 3
760 	 sp|P57296|PBPB_BUCAI 	 Pfam 	 54
760 	 sp|P57296|PBPB_BUCAI 	 Pfam 	 414
144 	 sp|P57572|RL15_BUCAI 	 PANTHER 	 2
144 	 sp|P57572|RL15_BUCAI 	 MobiDBLite 	 1
144 	 sp|P57572|RL15_BUCAI 	 NCBIfam 	 2
144 	 sp|P57572|RL15_BUCAI 	 Pfam 	 28
144 	 sp|P57572|RL15_BUCAI 	 ProSitePatterns 	 109
144 	 sp|P57572|RL15_BUCAI 	 SUPERFAMILY 	 4
144 	 sp|P57572|RL15_BUCAI 	 Gene3D 	 68
144 	 sp|P57572|RL15_BUCAI 	 Hamap 	 3
439 	 sp|P57516|MIAB_BUCAI 	 Gene3D 	 145
439 	 sp|P57516|MIAB_BUCAI 	 Pfam 	 378
439 	 sp|P57516|MIAB_BUCAI 	 Pfam 	 4
439 	 sp|P57516|MIAB_BUCAI 	 SUPERFAMILY 	 135
439 	 sp|P57516|MIAB_BUCAI 	 Pfam 	 150
439 	 sp|P57516|MIAB_BUCAI 	 ProSitePatterns 	 150
439 	 sp|P57516|MIAB_BUCAI 	 CDD 	 155
439 	 sp|P57516|MIAB_BUCAI 	 NCBIfam 	 4
439 	 sp|P57516|MIAB_BUCAI 	 NCBIfam 	 4
439 	 sp|P57516|MIAB_BUCAI 	 Gene3D 	 1
439 	 sp|P57516|MIAB_BUCAI 	 ProSiteProfiles 	 2
439 	 sp|P57516|MIAB_BUCAI 	 PANTHER 	 3
439 	 sp|P57516|MIAB_BUCAI 	 Hamap 	 2
439 	 sp|P57516|MIAB_BUCAI 	 FunFam 	 143
439 	 sp|P57516|MIAB_BUCAI 	 ProSiteProfiles 	 377
439 	 sp|P57516|MIAB_BUCAI 	 SFLD 	 2
439 	 sp|P57516|MIAB_BUCAI 	 FunFam 	 2
439 	 sp|P57516|MIAB_BUCAI 	 SFLD 	 66
439 	 sp|P57516|MIAB_BUCAI 	 ProSiteProfiles 	 142
439 	 sp|P57516|MIAB_BUCAI 	 SMART 	 146
439 	 sp|P57516|MIAB_BUCAI 	 SFLD 	 2
408 	 sp|P57600|ARGD_BUCAI 	 Pfam 	 23
408 	 sp|P57600|ARGD_BUCAI 	 PANTHER 	 11
408 	 sp|P57600|ARGD_BUCAI 	 ProSitePatterns 	 223
408 	 sp|P57600|ARGD_BUCAI 	 Hamap 	 16
408 	 sp|P57600|ARGD_BUCAI 	 SUPERFAMILY 	 18
408 	 sp|P57600|ARGD_BUCAI 	 Gene3D 	 30
408 	 sp|P57600|ARGD_BUCAI 	 NCBIfam 	 18
408 	 sp|P57600|ARGD_BUCAI 	 FunFam 	 60
408 	 sp|P57600|ARGD_BUCAI 	 CDD 	 21
408 	 sp|P57600|ARGD_BUCAI 	 PIRSF 	 170
408 	 sp|P57600|ARGD_BUCAI 	 PIRSF 	 29
408 	 sp|P57600|ARGD_BUCAI 	 Gene3D 	 60
95 	 sp|P57596|TUSB_BUCAI 	 Hamap 	 1
95 	 sp|P57596|TUSB_BUCAI 	 PANTHER 	 1
95 	 sp|P57596|TUSB_BUCAI 	 NCBIfam 	 2
95 	 sp|P57596|TUSB_BUCAI 	 Gene3D 	 1
95 	 sp|P57596|TUSB_BUCAI 	 Pfam 	 7
95 	 sp|P57596|TUSB_BUCAI 	 SUPERFAMILY 	 1
113 	 sp|P57627|RS6_BUCAI 	 Hamap 	 1
113 	 sp|P57627|RS6_BUCAI 	 ProSitePatterns 	 43
113 	 sp|P57627|RS6_BUCAI 	 NCBIfam 	 1
113 	 sp|P57627|RS6_BUCAI 	 Pfam 	 3
113 	 sp|P57627|RS6_BUCAI 	 CDD 	 3
113 	 sp|P57627|RS6_BUCAI 	 Gene3D 	 1
113 	 sp|P57627|RS6_BUCAI 	 PANTHER 	 2
113 	 sp|P57627|RS6_BUCAI 	 SUPERFAMILY 	 1
154 	 sp|P57623|DUT_BUCAI 	 PANTHER 	 9
154 	 sp|P57623|DUT_BUCAI 	 NCBIfam 	 9
154 	 sp|P57623|DUT_BUCAI 	 FunFam 	 1
154 	 sp|P57623|DUT_BUCAI 	 SUPERFAMILY 	 2
154 	 sp|P57623|DUT_BUCAI 	 CDD 	 28
154 	 sp|P57623|DUT_BUCAI 	 Gene3D 	 1
154 	 sp|P57623|DUT_BUCAI 	 Pfam 	 16
154 	 sp|P57623|DUT_BUCAI 	 Hamap 	 6
246 	 sp|P57205|HIS4_BUCAI 	 Pfam 	 1
246 	 sp|P57205|HIS4_BUCAI 	 Gene3D 	 1
246 	 sp|P57205|HIS4_BUCAI 	 SUPERFAMILY 	 1
246 	 sp|P57205|HIS4_BUCAI 	 FunFam 	 1
246 	 sp|P57205|HIS4_BUCAI 	 NCBIfam 	 2
246 	 sp|P57205|HIS4_BUCAI 	 Hamap 	 1
246 	 sp|P57205|HIS4_BUCAI 	 PANTHER 	 2
246 	 sp|P57205|HIS4_BUCAI 	 CDD 	 1
312 	 sp|P57481|RLUD_BUCAI 	 Gene3D 	 85
312 	 sp|P57481|RLUD_BUCAI 	 PANTHER 	 10
312 	 sp|P57481|RLUD_BUCAI 	 Pfam 	 92
312 	 sp|P57481|RLUD_BUCAI 	 Gene3D 	 4
312 	 sp|P57481|RLUD_BUCAI 	 ProSiteProfiles 	 18
312 	 sp|P57481|RLUD_BUCAI 	 NCBIfam 	 16
312 	 sp|P57481|RLUD_BUCAI 	 SUPERFAMILY 	 17
312 	 sp|P57481|RLUD_BUCAI 	 SMART 	 18
312 	 sp|P57481|RLUD_BUCAI 	 ProSitePatterns 	 135
312 	 sp|P57481|RLUD_BUCAI 	 CDD 	 18
312 	 sp|P57481|RLUD_BUCAI 	 SUPERFAMILY 	 79
312 	 sp|P57481|RLUD_BUCAI 	 CDD 	 93
312 	 sp|P57481|RLUD_BUCAI 	 Pfam 	 18
214 	 sp|P57521|NADD_BUCAI 	 Hamap 	 3
214 	 sp|P57521|NADD_BUCAI 	 SUPERFAMILY 	 1
214 	 sp|P57521|NADD_BUCAI 	 Gene3D 	 3
214 	 sp|P57521|NADD_BUCAI 	 NCBIfam 	 7
214 	 sp|P57521|NADD_BUCAI 	 CDD 	 6
214 	 sp|P57521|NADD_BUCAI 	 NCBIfam 	 6
214 	 sp|P57521|NADD_BUCAI 	 PANTHER 	 1
214 	 sp|P57521|NADD_BUCAI 	 Pfam 	 7
192 	 sp|P57609|NFUA_BUCAI 	 Hamap 	 1
192 	 sp|P57609|NFUA_BUCAI 	 Gene3D 	 1
192 	 sp|P57609|NFUA_BUCAI 	 Gene3D 	 103
192 	 sp|P57609|NFUA_BUCAI 	 Pfam 	 114
192 	 sp|P57609|NFUA_BUCAI 	 SUPERFAMILY 	 1
192 	 sp|P57609|NFUA_BUCAI 	 Pfam 	 2
192 	 sp|P57609|NFUA_BUCAI 	 PANTHER 	 91
192 	 sp|P57609|NFUA_BUCAI 	 SUPERFAMILY 	 106
486 	 sp|P57361|CLSA_BUCAI 	 ProSiteProfiles 	 399
486 	 sp|P57361|CLSA_BUCAI 	 NCBIfam 	 7
486 	 sp|P57361|CLSA_BUCAI 	 PANTHER 	 27
486 	 sp|P57361|CLSA_BUCAI 	 SUPERFAMILY 	 273
486 	 sp|P57361|CLSA_BUCAI 	 Pfam 	 25
486 	 sp|P57361|CLSA_BUCAI 	 SUPERFAMILY 	 71
486 	 sp|P57361|CLSA_BUCAI 	 CDD 	 311
486 	 sp|P57361|CLSA_BUCAI 	 SMART 	 219
486 	 sp|P57361|CLSA_BUCAI 	 SMART 	 399
486 	 sp|P57361|CLSA_BUCAI 	 Hamap 	 2
486 	 sp|P57361|CLSA_BUCAI 	 Gene3D 	 311
486 	 sp|P57361|CLSA_BUCAI 	 ProSiteProfiles 	 219
486 	 sp|P57361|CLSA_BUCAI 	 Pfam 	 326
486 	 sp|P57361|CLSA_BUCAI 	 Pfam 	 134
486 	 sp|P57361|CLSA_BUCAI 	 CDD 	 120
486 	 sp|P57361|CLSA_BUCAI 	 Gene3D 	 111
459 	 sp|P57139|GLMU_BUCAI 	 CDD 	 8
459 	 sp|P57139|GLMU_BUCAI 	 Hamap 	 5
